7
ps_partkey|ps_suppkey|ps_availqty|ps_supplycost|ps_comment|q9_annot1|q9_annot2|
222|11|7808|734.78|thely across the pinto beans. idle, special accounts after the express, express packages haggle blithely blithely regular dolphins; c|1|735|
222|25|8855|926.10|es about the closely ruthless requests cajole permanently blithely even packages. deposits sleep stealthily hockey players. finally ironic packages nag. |1|926|
223|14|582|693.87|n deposits. slyly regular instructions according to the blithely unusual instructions serve across the hockey players. |1|694|
223|28|1488|735.88|al deposits are slyly along the furiously final excuses: slyly express deposits wake blithely quickly pending ideas. even t|1|736|
223|12|259|523.37|ongside of the slyly express deposits. foxes use furiously quiet accounts. furiously pending notornis are slyly after the furiously ironic packages. regular, bold accounts detect. slyly regu|1|523|
223|26|4893|287.24| regular deposits doubt. furiously special requests wake furiously final foxes. slyly quick requests wake. carefully enticing ideas cajole slyly. slyly final dolphins haggle furiously slyly spe|1|287|
224|15|7119|745.97|ole among the quickly ironic packages. carefully even frays doze. slyly pending ideas detect fluffily slyly final theodolites.|1|746|
224|29|7374|252.76|ven packages sleep fluffily above the blithely bold deposits. carefully unusual packages about the blithely express deposits haggle blithely furio|1|253|
224|13|1227|673.82|usly regular accounts. fluffily final instructions according to the slyly ironic theodolites poach blithely final frets. daringly ironic requests boost blithely darin|1|674|
224|27|9097|404.64|dolites nag carefully across the unusual, regular foxes. stealthily ironic dolphins use sl|1|405|
225|16|6101|775.45|ess pinto beans are slyly above the final theodolites. blithely final grouches are quickly since the deposits. regular account|1|775|
225|30|4421|116.17|s above the requests. quiet, silent asymptotes across the pending theodolites haggle|1|116|
225|14|5365|617.35|arefully regular dependencies along the slyly regular ideas wake about the carefully unusual d|1|617|
225|28|2137|276.11|ways special packages. ironic pearls around the furiously even packages are ac|1|276|
226|17|9130|465.81|st the furiously regular theodolites. quickly regular notornis promise. regularly furious packages wake quickly. closely ironic fo|1|466|
226|1|966|931.43|ourts wake slyly. regular, ruthless pains print carefully after the ca|1|931|
226|15|2680|343.14|y ironic ideas. express, final instructions boost blithely according to the carefully special accounts. ironic requests cajole|1|343|
226|29|4772|58.38|lent sentiments solve blithely pending requests. furiously special platelets haggle quickly between the final packages. furiously brave ideas haggle blithely slowly thin accounts. slyly even |1|58|
227|18|8809|453.33| quickly around the fluffily bold dolphins. ironic accounts sublate blithely ac|1|453|
227|2|1408|877.71|y. slyly unusual accounts x-ray blithely blithely regul|1|878|
227|16|6607|472.58|ly even requests. furiously final deposits wake slyly above the requests-- quickly|1|473|
227|30|5426|736.86|kages unwind ironic, regular requests. quietly final deposits haggle carefully along the quickly pending asymptotes; busily ironic instructions|1|737|
228|19|831|862.15|al courts sleep. regular requests haggle slyly even deposits. furiously pending requests sleep |1|862|
228|3|235|727.11|ording to the fluffily express deposits. even, final requests despite the doggedly ironic |1|727|
228|17|6712|976.89|hely against the ironic foxes. blithely busy deposits about the even asymptotes x-ray carefully along |1|977|
228|1|6694|133.30|ven requests poach furiously along the furiously express packages. furiously even requests dazzle slyly. blithely special foxes are carefully blithely even accounts. regular, unusual dolphins hag|1|133|
229|20|4074|835.21|, ironic requests. ironic, regular pinto beans about the special deposits haggle along the ideas. packages wake fluffily final accounts. depo|1|835|
229|4|4781|497.84|ep final frays. final, final packages wake furiously slyly permanent asymptotes. final packages use carefully. permanently regular deposits affix quickly amo|1|498|
229|18|2241|820.67|out the final requests. carefully ironic platelets will have to affix furiously toward the carefully special dolphins. blithely stealthy deposits aff|1|821|
229|2|5560|984.71| stealthily final courts. furiously even packages are slyly. ideas after the slyly final ideas sleep blithely r|1|985|
230|21|5361|723.71|ully final pinto beans haggle carefully after the regular ideas. regular deposits accordi|1|724|
230|5|7726|634.61|across the blithely special dependencies. fluffily silent theodolites cajole furiously bold forges. special foxes cajole. carefully even deposits wake permanently against the |1|635|
230|19|1549|752.70|sts wake idly after the quickly bold accounts. carefully pending packages haggle blithely. express instructions cajole quickly. furiously regular asymptotes use carefully aroun|1|753|
230|3|4949|491.83|e. quickly final deposits are carefully. quickly pending packages after the unusual, even accounts are even platelets. final, silent requests|1|492|
231|22|6305|695.86|s are excuses: accounts sleep? quickly even requests |1|696|
231|6|4995|253.34|uriously against the bold accounts. slyly regular packages|1|253|
231|20|5360|308.95|yly ironic accounts affix blithely. slowly regular ideas nag regular requests. deposits against the carefully regular instructions boos|1|309|
231|4|803|971.24|rash. slyly blithe ideas detect furiously. fluffily even deposits use slyly slyly unusual frets. carefully even dependencies |1|971|
232|23|5028|42.14|e slyly regular foxes. carefully ironic pinto beans according to the packages are carefully about the requests. quickly final|1|42|
232|7|1108|240.70|kages haggle slyly-- deposits sleep above the regular grouches. express pinto beans nag fluffily. idly ironi|1|241|
232|21|9154|716.37|yly express accounts. quickly unusual excuses boost carefully across the carefully final instructions? furiously unusual instructions boost fluffily bold theodolite|1|716|
232|5|1828|266.84|into beans wake across the pending pinto beans. even instructions haggle furiously bold accounts. bold theodolites boost furiously quick instr|1|267|
233|24|2689|446.29|usly special deposits: busily express theodolites cajole fluffily after|1|446|
233|8|8231|524.51|carefully ironic sheaves. slyly regular deposits would wake furiously about the accounts? final dinos use. ruthlessly |1|525|
233|22|444|372.96|pecial requests. ironic instructions alongside of the furiously unusual theodolites sleep quickly slyly regular dependencies. c|1|373|
233|6|3009|767.62|ses. ironic ideas use fluffily. fluffily fluffy accounts boost furiously. ironic packages cajole carefully bli|1|768|
234|25|3807|438.37|ly regular accounts unwind above the express excuses. furiously final requests nag. bold platelets cajole across the pinto beans. carefully final courts wake slyly bold plat|1|438|
234|9|90|194.46|ackages. slyly pending foxes haggle stealthily pending deposits. even dolphins hin|1|194|
234|23|367|826.04|t the regular, final packages snooze blithely against the furiously ironic pinto beans! special, express theodolites are careful|1|826|
234|7|600|252.58|ncies sleep carefully unusual orbits. platelets sleep furiously after the ironic sentiments. bold epitaphs print. blithely r|1|253|
235|26|9292|610.14|pinto beans. quickly dogged requests doze ironic requests. furiously ironic requests wake. blithely even pinto beans wake about the furiously quick accounts; even ideas boost above the slyly p|1|610|
235|10|3827|96.25|t quickly. carefully close platelets sleep carefully through the b|1|96|
235|24|3030|493.88|r dolphins haggle furiously. careful, special ideas are blithely after the bold platelets. slyly bold tithes|1|494|
235|8|9681|100.94|ix about the regular theodolites. furiously special packages sleep blithely across the slyly regular accounts. carefully ironic reques|1|101|
236|27|3270|423.71|hy requests haggle slyly. ideas cajole around the furiously pending instructions. furiously brave pin|1|424|
236|11|5757|636.84|. special, unusual sentiments boost fluffily slyly bold foxes. blithely regular excuses are furiously; slyly even deposits wake furiously boldly final instructions. bold |1|637|
236|25|4959|192.44|lly express, regular waters? blithely even ideas mu|1|192|
236|9|2932|834.00|sy deposits cajole slyly unusual, pending deposits. evenly busy multipliers could integrate silently. theodolites affix fluffily fluffily regular accounts. deposits use slyly unusual dolphin|1|834|
237|28|7643|255.01|ounts haggle pending packages. furiously express theodolites b|1|255|
237|12|5360|438.19| quickly final, even accounts. blithely regular dolphins grow quickly quickly ironic requests. furiously i|1|438|
237|26|2263|196.32|e carefully. fluffily silent accounts use. blithely regular ideas wake furiously. carefully ironic accounts boost|1|196|
