11
o_orderkey|o_custkey|o_totalprice|o_orderdate|o_shippriority|o_year|q3_annot|q10_annot|q18_annot|q8_annot|q9_annot|
9952|1720|70555.76|1992-05-02|0|1992|1|0|1|0|1|
9953|3119|15012.84|1995-02-28|0|1995|1|0|1|1|1|
9954|59|168845.18|1994-06-20|0|1994|1|0|1|0|1|
9955|3334|187166.31|1995-09-05|0|1995|0|0|1|1|1|
9956|1747|45110.74|1993-03-17|0|1993|1|0|1|0|1|
9957|4832|67358.22|1993-12-01|0|1993|1|0|1|0|1|
9958|2521|178702.84|1993-11-26|0|1993|1|0|1|0|1|
9959|2272|26161.55|1995-09-25|0|1995|0|0|1|1|1|
9984|1235|228298.42|1998-07-10|0|1998|0|0|1|0|1|
9985|3983|73094.05|1993-08-08|0|1993|1|1|1|0|1|
9986|949|151751.75|1997-09-22|0|1997|0|0|1|0|1|
9987|3289|218983.52|1995-11-28|0|1995|0|0|1|1|1|
9988|4528|140058.53|1997-12-05|0|1997|0|0|1|0|1|
9989|3989|115611.00|1993-06-22|0|1993|1|0|1|0|1|
9990|1288|71577.70|1992-03-28|0|1992|1|0|1|0|1|
9991|2714|89693.11|1996-06-10|0|1996|0|0|1|1|1|
10016|4274|22962.02|1993-02-02|0|1993|1|0|1|0|1|
10017|2674|88804.80|1998-04-09|0|1998|0|0|1|0|1|
10018|1013|63824.61|1993-06-10|0|1993|1|0|1|0|1|
10019|3032|218279.47|1994-07-19|0|1994|1|0|1|0|1|
10020|1543|58277.15|1998-04-08|0|1998|0|0|1|0|1|
10021|4226|80319.95|1992-08-01|0|1992|1|0|1|0|1|
10022|3064|94757.08|1994-03-05|0|1994|1|0|1|0|1|
10023|3973|143094.68|1996-12-02|0|1996|0|0|1|1|1|
10048|2650|63446.42|1994-05-16|0|1994|1|0|1|0|1|
10049|2254|138026.95|1997-07-23|0|1997|0|0|1|0|1|
10050|3451|157601.44|1996-09-03|0|1996|0|0|1|1|1|
10051|2179|150124.14|1996-05-25|0|1996|0|0|1|1|1|
10052|2516|233206.27|1994-09-08|0|1994|1|0|1|0|1|
10053|4753|168089.05|1992-01-11|0|1992|1|0|1|0|1|
10054|2194|96040.83|1995-04-29|0|1995|0|0|1|1|1|
10055|4207|89137.52|1996-02-29|0|1996|0|0|1|1|1|
10080|358|264891.49|1993-02-13|0|1993|1|0|1|0|1|
10081|1622|287252.26|1993-08-08|0|1993|1|1|1|0|1|
10082|4165|224594.45|1994-08-31|0|1994|1|0|1|0|1|
10083|1864|73517.15|1995-09-26|0|1995|0|0|1|1|1|
10084|4699|3010.22|1997-07-08|0|1997|0|0|1|0|1|
10085|1711|206723.61|1996-03-31|0|1996|0|0|1|1|1|
10086|1309|38423.44|1995-05-16|0|1995|0|0|1|1|1|
10087|1331|86145.53|1997-03-31|0|1997|0|0|1|0|1|
10112|730|33953.33|1993-12-21|0|1993|1|0|1|0|1|
10113|184|149068.89|1994-06-13|0|1994|1|0|1|0|1|
10114|3511|58143.24|1993-02-09|0|1993|1|0|1|0|1|
10115|2635|168667.31|1998-07-07|0|1998|0|0|1|0|1|
10116|391|267425.34|1997-03-26|0|1997|0|0|1|0|1|
10117|2422|127459.60|1993-11-17|0|1993|1|0|1|0|1|
10118|2444|15639.16|1994-04-11|0|1994|1|0|1|0|1|
10119|1678|39688.74|1996-07-11|0|1996|0|0|1|1|1|
10144|1024|230262.81|1995-01-03|0|1995|1|0|1|1|1|
10145|2131|331178.98|1995-05-25|0|1995|0|0|1|1|1|
10146|3274|239331.04|1994-05-02|0|1994|1|0|1|0|1|
10147|3847|197821.83|1993-10-10|0|1993|1|1|1|0|1|
10148|4822|131062.60|1994-03-26|0|1994|1|0|1|0|1|
10149|86|153520.41|1994-09-24|0|1994|1|0|1|0|1|
10150|4372|333225.19|1992-04-30|0|1992|1|0|1|0|1|
10151|1940|8797.66|1992-01-15|0|1992|1|0|1|0|1|
10176|3247|70899.94|1996-08-26|0|1996|0|0|1|1|1|
10177|1873|224114.16|1996-06-29|0|1996|0|0|1|1|1|
10178|3787|60423.95|1993-12-15|0|1993|1|0|1|0|1|
10179|3818|145339.93|1996-04-30|0|1996|0|0|1|1|1|
10180|2347|79024.95|1997-03-10|0|1997|0|0|1|0|1|
10181|2884|55849.65|1996-02-13|0|1996|0|0|1|1|1|
10182|880|179272.00|1994-05-25|0|1994|1|0|1|0|1|
10183|820|136420.70|1994-11-25|0|1994|1|0|1|0|1|
10208|3392|284762.66|1996-08-26|0|1996|0|0|1|1|1|
10209|3988|406553.00|1993-11-30|0|1993|1|0|1|0|1|
10210|3091|156295.56|1995-06-24|0|1995|0|0|1|1|1|
10211|2629|204426.07|1997-07-29|0|1997|0|0|1|0|1|
10212|4850|154788.86|1993-05-24|0|1993|1|0|1|0|1|
10213|4247|23677.28|1995-02-18|0|1995|1|0|1|1|1|
10214|3010|109995.79|1996-01-30|0|1996|0|0|1|1|1|
10215|3401|145528.97|1996-08-17|0|1996|0|0|1|1|1|
10240|2281|35070.24|1994-05-16|0|1994|1|0|1|0|1|
10241|890|57542.97|1997-09-30|0|1997|0|0|1|0|1|
10242|334|199511.91|1993-12-13|0|1993|1|0|1|0|1|
10243|1270|41764.69|1995-12-25|0|1995|0|0|1|1|1|
10244|983|149447.68|1996-04-04|0|1996|0|0|1|1|1|
10245|1936|282520.50|1995-02-14|0|1995|1|0|1|1|1|
10246|4060|154387.09|1997-06-19|0|1997|0|0|1|0|1|
10247|2855|208884.13|1993-01-11|0|1993|1|0|1|0|1|
10272|2407|251517.76|1994-01-18|0|1994|1|0|1|0|1|
10273|365|332251.19|1998-04-24|0|1998|0|0|1|0|1|
10274|4516|62165.52|1993-12-10|0|1993|1|0|1|0|1|
10275|271|72083.41|1997-05-16|0|1997|0|0|1|0|1|
10276|4828|255349.66|1996-02-24|0|1996|0|0|1|1|1|
10277|1774|124880.00|1994-04-08|0|1994|1|0|1|0|1|
10278|1186|198386.65|1995-09-13|0|1995|0|0|1|1|1|
10279|4036|201639.51|1996-09-22|0|1996|0|0|1|1|1|
10304|2686|330733.20|1995-11-11|0|1995|0|0|1|1|1|
10305|83|143361.32|1994-07-08|0|1994|1|0|1|0|1|
10306|502|109696.03|1993-07-22|0|1993|1|0|1|0|1|
10307|982|219536.47|1998-01-28|0|1998|0|0|1|0|1|
10308|1363|280945.30|1995-04-21|0|1995|0|0|1|1|1|
10309|4325|235567.57|1994-11-22|0|1994|1|0|1|0|1|
10310|3388|197921.73|1994-02-06|0|1994|1|0|1|0|1|
10311|169|3021.79|1992-08-18|0|1992|1|0|1|0|1|
10336|4480|46592.08|1997-06-15|0|1997|0|0|1|0|1|
10337|4486|42764.26|1996-03-19|0|1996|0|0|1|1|1|
10338|3997|103698.27|1995-07-15|0|1995|0|0|1|1|1|
10339|502|112146.05|1995-10-12|0|1995|0|0|1|1|1|
10340|4903|213180.20|1995-06-23|0|1995|0|0|1|1|1|
10341|4210|183664.49|1992-12-22|0|1992|1|0|1|0|1|
10342|2105|194446.25|1995-11-23|0|1995|0|0|1|1|1|
10343|301|39582.30|1992-03-27|0|1992|1|0|1|0|1|
10368|1675|50885.48|1996-06-25|0|1996|0|0|1|1|1|
10369|4609|119687.77|1995-11-10|0|1995|0|0|1|1|1|
10370|2767|115445.43|1994-04-28|0|1994|1|0|1|0|1|
10371|3373|179812.60|1994-09-17|0|1994|1|0|1|0|1|
10372|4093|129030.70|1995-06-28|0|1995|0|0|1|1|1|
10373|2213|221685.71|1993-06-26|0|1993|1|0|1|0|1|
10374|1109|19227.66|1993-07-23|0|1993|1|0|1|0|1|
10375|2680|72709.07|1997-01-08|0|1997|0|0|1|0|1|
10400|760|247283.45|1996-10-24|0|1996|0|0|1|1|1|
10401|4637|10898.53|1998-07-20|0|1998|0|0|1|0|1|
10402|20|73666.02|1997-12-20|0|1997|0|0|1|0|1|
10403|2707|312208.82|1996-05-21|0|1996|0|0|1|1|1|
10404|4141|174258.24|1998-03-29|0|1998|0|0|1|0|1|
10405|3065|157451.99|1998-01-04|0|1998|0|0|1|0|1|
10406|149|167430.40|1996-02-29|0|1996|0|0|1|1|1|
10407|1457|89885.48|1996-03-26|0|1996|0|0|1|1|1|
10432|4058|160577.69|1992-01-06|0|1992|1|0|1|0|1|
10433|4273|17863.55|1993-02-20|0|1993|1|0|1|0|1|
10434|2575|62859.55|1994-12-24|0|1994|1|0|1|0|1|
10435|3940|150609.71|1993-08-11|0|1993|1|1|1|0|1|
10436|3022|54914.91|1995-01-03|0|1995|1|0|1|1|1|
10437|1006|81429.25|1994-08-19|0|1994|1|0|1|0|1|
10438|2354|167536.13|1992-12-03|0|1992|1|0|1|0|1|
10439|3097|297065.22|1992-03-29|0|1992|1|0|1|0|1|
10464|767|56942.72|1994-08-11|0|1994|1|0|1|0|1|
10465|256|279831.06|1997-04-10|0|1997|0|0|1|0|1|
10466|2027|125642.48|1992-12-26|0|1992|1|0|1|0|1|
10467|3589|211400.86|1997-03-12|0|1997|0|0|1|0|1|
10468|1891|67642.73|1994-12-12|0|1994|1|0|1|0|1|
10469|2053|86584.35|1996-09-03|0|1996|0|0|1|1|1|
10470|604|281350.55|1992-05-05|0|1992|1|0|1|0|1|
10471|865|284993.62|1992-10-10|0|1992|1|0|1|0|1|
10496|1316|64197.43|1997-02-20|0|1997|0|0|1|0|1|
10497|394|122939.03|1996-06-22|0|1996|0|0|1|1|1|
10498|3566|114589.26|1993-10-24|0|1993|1|1|1|0|1|
10499|2876|208554.01|1993-11-17|0|1993|1|0|1|0|1|
10500|3293|21380.98|1994-01-24|0|1994|1|0|1|0|1|
10501|3005|227851.94|1998-07-03|0|1998|0|0|1|0|1|
10502|4825|178816.22|1993-05-15|0|1993|1|0|1|0|1|
10503|2812|162309.92|1996-06-09|0|1996|0|0|1|1|1|
10528|544|126534.93|1994-09-14|0|1994|1|0|1|0|1|
10529|2281|158297.00|1997-10-18|0|1997|0|0|1|0|1|
10530|4208|104025.00|1994-01-28|0|1994|1|0|1|0|1|
10531|181|161286.49|1992-03-19|0|1992|1|0|1|0|1|
10532|4411|287639.77|1997-11-28|0|1997|0|0|1|0|1|
10533|3169|195202.80|1998-05-01|0|1998|0|0|1|0|1|
10534|3532|3150.49|1993-04-19|0|1993|1|0|1|0|1|
10535|4039|194837.41|1995-05-28|0|1995|0|0|1|1|1|
10560|296|175022.08|1997-07-29|0|1997|0|0|1|0|1|
10561|2363|224468.35|1997-04-27|0|1997|0|0|1|0|1|
10562|4108|299974.75|1994-11-12|0|1994|1|0|1|0|1|
10563|5|204781.19|1993-09-30|0|1993|1|1|1|0|1|
10564|3361|78665.52|1996-03-14|0|1996|0|0|1|1|1|
10565|2023|148986.79|1997-08-17|0|1997|0|0|1|0|1|
10566|1906|183108.33|1995-08-20|0|1995|0|0|1|1|1|
10567|1078|100759.13|1992-03-30|0|1992|1|0|1|0|1|
10592|2566|52406.78|1995-11-04|0|1995|0|0|1|1|1|
10593|3706|150860.41|1992-02-13|0|1992|1|0|1|0|1|
10594|701|6749.98|1996-03-21|0|1996|0|0|1|1|1|
10595|2698|35388.41|1997-11-22|0|1997|0|0|1|0|1|
10596|1015|98830.20|1997-03-31|0|1997|0|0|1|0|1|
10597|2041|93663.66|1996-09-13|0|1996|0|0|1|1|1|
10598|1520|30032.54|1992-03-08|0|1992|1|0|1|0|1|
10599|640|155727.80|1997-07-21|0|1997|0|0|1|0|1|
10624|4246|200547.02|1994-12-21|0|1994|1|0|1|0|1|
10625|850|196767.19|1996-01-30|0|1996|0|0|1|1|1|
10626|3290|26274.93|1995-12-14|0|1995|0|0|1|1|1|
10627|415|261937.02|1993-02-25|0|1993|1|0|1|0|1|
10628|4714|6208.89|1998-06-28|0|1998|0|0|1|0|1|
10629|2146|59769.35|1994-09-12|0|1994|1|0|1|0|1|
10630|1031|155091.67|1993-02-05|0|1993|1|0|1|0|1|
10631|4097|244436.14|1993-05-27|0|1993|1|0|1|0|1|
10656|1222|84253.01|1995-10-25|0|1995|0|0|1|1|1|
10657|2420|81049.35|1993-09-26|0|1993|1|1|1|0|1|
10658|3958|115056.17|1994-08-28|0|1994|1|0|1|0|1|
10659|1304|265754.19|1994-05-15|0|1994|1|0|1|0|1|
10660|1543|155893.87|1998-05-01|0|1998|0|0|1|0|1|
10661|589|84778.05|1994-01-24|0|1994|1|0|1|0|1|
10662|4685|175470.61|1995-05-13|0|1995|0|0|1|1|1|
10663|1043|164702.08|1994-05-24|0|1994|1|0|1|0|1|
10688|10|44984.65|1992-05-13|0|1992|1|0|1|0|1|
10689|668|100591.38|1996-07-23|0|1996|0|0|1|1|1|
10690|337|55175.12|1997-12-15|0|1997|0|0|1|0|1|
10691|2188|79376.36|1995-03-14|0|1995|0|0|1|1|1|
10692|616|157276.14|1994-07-27|0|1994|1|0|1|0|1|
10693|3395|54549.98|1995-04-17|0|1995|0|0|1|1|1|
10694|4693|226874.77|1997-12-05|0|1997|0|0|1|0|1|
10695|4801|90068.83|1995-05-03|0|1995|0|0|1|1|1|
10720|2428|116592.48|1998-03-31|0|1998|0|0|1|0|1|
10721|2576|96659.06|1996-02-27|0|1996|0|0|1|1|1|
10722|259|194542.99|1995-01-20|0|1995|1|0|1|1|1|
10723|3433|78196.97|1998-05-21|0|1998|0|0|1|0|1|
10724|4918|209644.81|1994-09-14|0|1994|1|0|1|0|1|
10725|4765|85777.72|1998-04-09|0|1998|0|0|1|0|1|
10726|541|259570.09|1993-04-25|0|1993|1|0|1|0|1|
10727|1634|266006.31|1992-08-05|0|1992|1|0|1|0|1|
10752|658|190959.60|1995-09-11|0|1995|0|0|1|1|1|
10753|4717|26603.65|1994-05-02|0|1994|1|0|1|0|1|
10754|3499|254925.01|1993-03-18|0|1993|1|0|1|0|1|
10755|4735|111740.58|1993-07-15|0|1993|1|0|1|0|1|
10756|3581|66316.12|1992-04-15|0|1992|1|0|1|0|1|
10757|422|69956.83|1998-06-06|0|1998|0|0|1|0|1|
10758|1214|133267.11|1996-11-15|0|1996|0|0|1|1|1|
10759|112|44886.43|1996-09-22|0|1996|0|0|1|1|1|
10784|4606|171356.11|1993-07-06|0|1993|1|0|1|0|1|
10785|487|1062.91|1992-06-26|0|1992|1|0|1|0|1|
10786|508|72393.66|1995-08-06|0|1995|0|0|1|1|1|
10787|3685|388894.25|1997-02-12|0|1997|0|0|1|0|1|
10788|13|154826.57|1997-01-15|0|1997|0|0|1|0|1|
10789|4543|116506.23|1993-08-24|0|1993|1|1|1|0|1|
10790|370|48812.03|1994-12-15|0|1994|1|0|1|0|1|
10791|1049|202303.16|1995-08-20|0|1995|0|0|1|1|1|
10816|4297|37078.73|1996-01-11|0|1996|0|0|1|1|1|
10817|2347|231376.09|1996-12-09|0|1996|0|0|1|1|1|
10818|517|277524.22|1998-05-07|0|1998|0|0|1|0|1|
10819|1883|58193.09|1993-08-25|0|1993|1|1|1|0|1|
10820|2176|222312.89|1995-12-28|0|1995|0|0|1|1|1|
10821|1948|152340.85|1996-05-13|0|1996|0|0|1|1|1|
10822|3913|11745.84|1993-12-01|0|1993|1|0|1|0|1|
10823|1291|74188.95|1992-06-13|0|1992|1|0|1|0|1|
10848|2773|50077.14|1996-10-26|0|1996|0|0|1|1|1|
10849|182|307433.17|1997-01-31|0|1997|0|0|1|0|1|
10850|3470|72121.20|1996-09-23|0|1996|0|0|1|1|1|
10851|3958|219908.79|1994-04-07|0|1994|1|0|1|0|1|
10852|1846|250013.35|1993-10-27|0|1993|1|1|1|0|1|
10853|907|63382.02|1994-01-06|0|1994|1|0|1|0|1|
10854|3025|4325.51|1998-06-20|0|1998|0|0|1|0|1|
10855|2005|253271.52|1997-07-16|0|1997|0|0|1|0|1|
10880|917|38619.88|1992-05-23|0|1992|1|0|1|0|1|
10881|3301|190329.10|1994-02-16|0|1994|1|0|1|0|1|
10882|4822|67698.06|1998-06-02|0|1998|0|0|1|0|1|
10883|745|126124.16|1998-02-03|0|1998|0|0|1|0|1|
10884|2471|250829.06|1994-11-26|0|1994|1|0|1|0|1|
10885|3268|203503.29|1998-04-18|0|1998|0|0|1|0|1|
10886|4324|289061.35|1994-08-24|0|1994|1|0|1|0|1|
10887|1436|37010.21|1995-05-26|0|1995|0|0|1|1|1|
10912|967|223030.29|1996-12-25|0|1996|0|0|1|1|1|
10913|1691|77096.60|1993-02-07|0|1993|1|0|1|0|1|
10914|2272|208964.85|1995-01-23|0|1995|1|0|1|1|1|
10915|4477|123273.03|1993-11-11|0|1993|1|0|1|0|1|
10916|1079|226618.56|1995-03-11|0|1995|1|0|1|1|1|
10917|826|128240.79|1992-02-11|0|1992|1|0|1|0|1|
10918|3395|55638.46|1995-10-16|0|1995|0|0|1|1|1|
10919|4418|62532.98|1993-03-28|0|1993|1|0|1|0|1|
10944|1048|117969.40|1995-11-13|0|1995|0|0|1|1|1|
10945|817|199816.15|1992-01-04|0|1992|1|0|1|0|1|
10946|3784|356522.28|1997-03-22|0|1997|0|0|1|0|1|
10947|3529|169241.57|1996-01-07|0|1996|0|0|1|1|1|
10948|2209|217404.30|1992-08-14|0|1992|1|0|1|0|1|
10949|1087|119377.36|1994-03-31|0|1994|1|0|1|0|1|
10950|2530|44533.27|1997-06-11|0|1997|0|0|1|0|1|
10951|3820|151899.44|1992-11-07|0|1992|1|0|1|0|1|
10976|2260|173077.48|1992-10-02|0|1992|1|0|1|0|1|
10977|2492|133233.92|1998-06-04|0|1998|0|0|1|0|1|
10978|4441|94633.89|1994-04-02|0|1994|1|0|1|0|1|
10979|4175|184984.12|1995-10-05|0|1995|0|0|1|1|1|
10980|2482|74932.50|1996-07-29|0|1996|0|0|1|1|1|
10981|3031|240320.02|1993-05-15|0|1993|1|0|1|0|1|
10982|2440|197339.56|1992-12-11|0|1992|1|0|1|0|1|
10983|1975|133840.73|1997-02-06|0|1997|0|0|1|0|1|
11008|1720|241024.69|1994-02-25|0|1994|1|0|1|0|1|
11009|4295|80962.19|1997-03-05|0|1997|0|0|1|0|1|
11010|1451|175483.30|1997-03-22|0|1997|0|0|1|0|1|
11011|46|248157.46|1992-05-14|0|1992|1|0|1|0|1|
11012|4684|130727.72|1998-04-07|0|1998|0|0|1|0|1|
11013|1301|2620.65|1994-04-18|0|1994|1|0|1|0|1|
11014|1048|118659.22|1993-09-08|0|1993|1|1|1|0|1|
11015|1693|131304.03|1997-09-16|0|1997|0|0|1|0|1|
11040|268|189693.29|1995-10-24|0|1995|0|0|1|1|1|
11041|4304|137423.89|1997-03-30|0|1997|0|0|1|0|1|
11042|2828|169866.80|1998-05-07|0|1998|0|0|1|0|1|
11043|2707|122723.02|1995-02-20|0|1995|1|0|1|1|1|
11044|539|96655.57|1992-06-25|0|1992|1|0|1|0|1|
11045|1834|230155.35|1992-03-26|0|1992|1|0|1|0|1|
11046|4657|291334.73|1997-06-17|0|1997|0|0|1|0|1|
11047|574|56970.94|1993-12-11|0|1993|1|0|1|0|1|
11072|875|195890.64|1996-07-14|0|1996|0|0|1|1|1|
11073|1808|183692.70|1994-12-02|0|1994|1|0|1|0|1|
11074|2341|287456.19|1995-06-10|0|1995|0|0|1|1|1|
11075|4103|181321.21|1996-03-05|0|1996|0|0|1|1|1|
11076|3334|40963.35|1994-08-18|0|1994|1|0|1|0|1|
11077|2009|74260.93|1994-03-21|0|1994|1|0|1|0|1|
11078|4294|80684.37|1992-05-28|0|1992|1|0|1|0|1|
11079|719|102781.62|1997-08-11|0|1997|0|0|1|0|1|
11104|4333|38479.35|1998-07-07|0|1998|0|0|1|0|1|
11105|3707|15898.01|1995-11-30|0|1995|0|0|1|1|1|
11106|3877|73688.70|1995-04-01|0|1995|0|0|1|1|1|
11107|1468|84310.62|1995-10-24|0|1995|0|0|1|1|1|
11108|3913|242225.01|1992-08-17|0|1992|1|0|1|0|1|
11109|2191|5515.49|1995-03-16|0|1995|0|0|1|1|1|
11110|2498|163740.62|1996-06-23|0|1996|0|0|1|1|1|
11111|2083|111302.60|1995-01-18|0|1995|1|0|1|1|1|
11136|4333|45449.10|1993-11-14|0|1993|1|0|1|0|1|
11137|2203|215498.32|1992-11-30|0|1992|1|0|1|0|1|
11138|595|163486.55|1995-02-27|0|1995|1|0|1|1|1|
11139|2914|103641.83|1998-05-17|0|1998|0|0|1|0|1|
11140|3257|180335.08|1997-07-26|0|1997|0|0|1|0|1|
11141|3397|63044.55|1998-01-17|0|1998|0|0|1|0|1|
11142|4535|301594.45|1997-10-03|0|1997|0|0|1|0|1|
11143|319|127029.19|1992-11-27|0|1992|1|0|1|0|1|
11168|4750|77893.27|1992-10-22|0|1992|1|0|1|0|1|
11169|4028|158602.08|1993-05-22|0|1993|1|0|1|0|1|
11170|2428|136405.73|1997-07-30|0|1997|0|0|1|0|1|
11171|2404|83738.90|1995-07-17|0|1995|0|0|1|1|1|
11172|3548|110295.66|1997-12-30|0|1997|0|0|1|0|1|
11173|1051|225489.42|1992-03-31|0|1992|1|0|1|0|1|
11174|4337|154156.69|1994-04-10|0|1994|1|0|1|0|1|
11175|4687|60016.01|1998-02-26|0|1998|0|0|1|0|1|
11200|3154|123595.57|1997-02-07|0|1997|0|0|1|0|1|
11201|2086|3426.02|1996-12-08|0|1996|0|0|1|1|1|
11202|3854|196075.86|1992-03-18|0|1992|1|0|1|0|1|
11203|4937|81080.24|1996-06-15|0|1996|0|0|1|1|1|
11204|4118|25802.59|1998-07-25|0|1998|0|0|1|0|1|
11205|4267|63350.93|1996-09-15|0|1996|0|0|1|1|1|
11206|1249|209787.84|1994-12-29|0|1994|1|0|1|0|1|
11207|3998|95199.12|1996-04-03|0|1996|0|0|1|1|1|
11232|2180|84666.08|1996-02-01|0|1996|0|0|1|1|1|
11233|2242|96956.62|1995-08-31|0|1995|0|0|1|1|1|
11234|3800|122485.40|1993-03-01|0|1993|1|0|1|0|1|
11235|1946|333473.66|1996-04-03|0|1996|0|0|1|1|1|
11236|733|254529.66|1993-10-31|0|1993|1|1|1|0|1|
11237|4693|140382.32|1996-06-16|0|1996|0|0|1|1|1|
11238|1762|148847.37|1996-07-23|0|1996|0|0|1|1|1|
11239|1564|241706.48|1992-02-10|0|1992|1|0|1|0|1|
11264|2228|142419.05|1996-09-02|0|1996|0|0|1|1|1|
11265|2984|63525.10|1997-05-20|0|1997|0|0|1|0|1|
11266|958|13534.31|1997-08-10|0|1997|0|0|1|0|1|
11267|1807|61214.41|1992-02-15|0|1992|1|0|1|0|1|
11268|139|161144.06|1998-06-30|0|1998|0|0|1|0|1|
11269|655|248315.00|1992-05-27|0|1992|1|0|1|0|1|
11270|529|237812.85|1995-07-01|0|1995|0|0|1|1|1|
11271|2455|228498.17|1995-10-19|0|1995|0|0|1|1|1|
11296|2740|300283.59|1992-01-10|0|1992|1|0|1|0|1|
11297|2290|97867.87|1993-01-09|0|1993|1|0|1|0|1|
11298|2656|174229.66|1998-01-03|0|1998|0|0|1|0|1|
11299|166|273730.80|1993-11-13|0|1993|1|0|1|0|1|
11300|1139|60092.97|1996-07-10|0|1996|0|0|1|1|1|
11301|4481|198636.88|1992-03-23|0|1992|1|0|1|0|1|
11302|1484|197720.91|1994-03-02|0|1994|1|0|1|0|1|
11303|1277|79710.72|1992-03-30|0|1992|1|0|1|0|1|
11328|1534|15815.10|1992-03-21|0|1992|1|0|1|0|1|
11329|4240|299453.07|1995-08-05|0|1995|0|0|1|1|1|
11330|925|3845.90|1992-03-28|0|1992|1|0|1|0|1|
11331|590|30505.76|1996-01-21|0|1996|0|0|1|1|1|
11332|1393|183883.70|1994-11-17|0|1994|1|0|1|0|1|
11333|335|15400.96|1994-06-10|0|1994|1|0|1|0|1|
11334|806|289727.98|1997-07-29|0|1997|0|0|1|0|1|
11335|2872|179103.45|1994-10-22|0|1994|1|0|1|0|1|
11360|2918|47966.04|1997-09-07|0|1997|0|0|1|0|1|
11361|1457|231219.49|1994-09-28|0|1994|1|0|1|0|1|
11362|3436|255156.15|1992-09-11|0|1992|1|0|1|0|1|
11363|4480|143927.73|1998-02-09|0|1998|0|0|1|0|1|
11364|538|104636.55|1997-03-11|0|1997|0|0|1|0|1|
11365|4004|205916.43|1997-08-29|0|1997|0|0|1|0|1|
11366|2848|17017.11|1992-06-08|0|1992|1|0|1|0|1|
11367|1378|26998.81|1994-12-17|0|1994|1|0|1|0|1|
11392|4421|97131.90|1994-09-06|0|1994|1|0|1|0|1|
11393|3793|107470.11|1992-03-19|0|1992|1|0|1|0|1|
11394|4138|165519.13|1998-03-06|0|1998|0|0|1|0|1|
11395|3098|48870.12|1997-08-26|0|1997|0|0|1|0|1|
11396|4201|108505.99|1992-07-22|0|1992|1|0|1|0|1|
11397|2495|62904.09|1996-10-29|0|1996|0|0|1|1|1|
11398|1937|303367.91|1992-08-07|0|1992|1|0|1|0|1|
11399|1138|34539.96|1994-04-19|0|1994|1|0|1|0|1|
11424|1129|53544.31|1993-04-03|0|1993|1|0|1|0|1|
11425|3706|167681.70|1995-06-23|0|1995|0|0|1|1|1|
11426|4475|121596.97|1994-05-08|0|1994|1|0|1|0|1|
11427|1408|302411.54|1993-11-25|0|1993|1|0|1|0|1|
11428|2074|11270.62|1992-01-22|0|1992|1|0|1|0|1|
11429|3929|164064.81|1993-03-04|0|1993|1|0|1|0|1|
11430|4427|3174.33|1998-01-05|0|1998|0|0|1|0|1|
11431|31|289918.63|1992-08-02|0|1992|1|0|1|0|1|
11456|893|58106.12|1993-04-13|0|1993|1|0|1|0|1|
11457|4718|236553.86|1995-12-14|0|1995|0|0|1|1|1|
11458|4838|179267.06|1998-04-02|0|1998|0|0|1|0|1|
11459|1069|197187.67|1996-07-15|0|1996|0|0|1|1|1|
11460|2515|54577.03|1993-08-25|0|1993|1|1|1|0|1|
11461|3460|87618.70|1996-05-01|0|1996|0|0|1|1|1|
11462|746|202057.57|1996-08-25|0|1996|0|0|1|1|1|
11463|461|234919.11|1997-12-28|0|1997|0|0|1|0|1|
11488|2476|80598.92|1993-08-23|0|1993|1|1|1|0|1|
11489|3065|99467.88|1996-09-19|0|1996|0|0|1|1|1|
11490|2458|53302.29|1996-09-27|0|1996|0|0|1|1|1|
11491|520|235600.65|1993-08-18|0|1993|1|1|1|0|1|
11492|1577|188216.88|1997-03-06|0|1997|0|0|1|0|1|
11493|4900|41989.37|1995-10-21|0|1995|0|0|1|1|1|
11494|4895|108666.14|1997-07-20|0|1997|0|0|1|0|1|
11495|3455|30814.25|1995-07-05|0|1995|0|0|1|1|1|
11520|4015|103971.80|1994-09-28|0|1994|1|0|1|0|1|
11521|181|27372.19|1996-09-09|0|1996|0|0|1|1|1|
11522|154|27052.78|1993-09-16|0|1993|1|1|1|0|1|
11523|1171|208339.06|1998-07-27|0|1998|0|0|1|0|1|
11524|2524|7778.71|1995-12-14|0|1995|0|0|1|1|1|
11525|4928|170942.30|1997-03-20|0|1997|0|0|1|0|1|
11526|1538|123487.02|1998-02-23|0|1998|0|0|1|0|1|
11527|3658|67286.18|1994-07-03|0|1994|1|0|1|0|1|
11552|4688|39006.59|1992-12-15|0|1992|1|0|1|0|1|
11553|646|243605.53|1994-04-19|0|1994|1|0|1|0|1|
11554|1135|270651.72|1998-06-07|0|1998|0|0|1|0|1|
11555|4349|263635.94|1996-05-26|0|1996|0|0|1|1|1|
11556|2332|238368.63|1996-03-03|0|1996|0|0|1|1|1|
11557|4657|43111.26|1997-04-12|0|1997|0|0|1|0|1|
11558|197|39708.20|1994-03-28|0|1994|1|0|1|0|1|
11559|3068|57722.40|1995-09-26|0|1995|0|0|1|1|1|
11584|2116|326883.31|1994-11-23|0|1994|1|0|1|0|1|
11585|2950|47669.71|1994-03-16|0|1994|1|0|1|0|1|
11586|3340|28147.39|1993-11-17|0|1993|1|0|1|0|1|
11587|724|162617.45|1998-03-05|0|1998|0|0|1|0|1|
