22
l_orderkey|l_partkey|l_suppkey|l_linenumber|l_quantity|l_extendedprice|l_discount|l_tax|l_returnflag|l_linestatus|l_shipdate|l_commitdate|l_receiptdate|l_shipinstruct|l_shipmode|l_comment|q3_annot|q10_annot|q18_annot|q8_annot|q9_annot1|q9_annot2|
1441|144|7|1|5.00|522.07|0.04|0.01|N|O|1997-05-17|1997-05-11|1997-05-30|COLLECT COD|MAIL|egular courts. fluffily even grouches |501|0|0|501|501|5|
1441|177|7|2|5.00|538.59|0.02|0.05|N|O|1997-04-25|1997-04-16|1997-05-23|COLLECT COD|FOB|he quickly enticing pac|528|0|0|528|528|5|
1441|118|5|3|14.00|1425.35|0.01|0.03|N|O|1997-06-30|1997-04-29|1997-07-24|DELIVER IN PERSON|REG AIR|special requests ha|1411|0|0|1411|1411|14|
1441|160|8|4|37.00|3922.59|0.01|0.00|N|O|1997-04-26|1997-04-27|1997-04-29|NONE|REG AIR|accounts. slyly special dolphins b|3883|0|0|3883|3883|37|
1441|72|10|5|34.00|3305.04|0.09|0.00|N|O|1997-06-12|1997-05-11|1997-06-29|TAKE BACK RETURN|RAIL|e carefully. blithely ironic dep|3008|0|0|3008|3008|34|
1441|25|4|6|15.00|1387.53|0.09|0.08|N|O|1997-05-21|1997-05-06|1997-06-04|NONE|REG AIR| dependencies-- cour|1263|0|0|1263|1263|15|
1441|96|10|7|50.00|4980.45|0.03|0.01|N|O|1997-06-07|1997-05-12|1997-06-08|NONE|SHIP| requests. blithely e|4831|0|0|4831|4831|50|
1442|26|5|1|8.00|740.82|0.05|0.01|A|F|1994-10-31|1994-09-04|1994-11-25|COLLECT COD|AIR|c deposits haggle after the even|0|0|0|704|704|8|
1443|34|10|1|47.00|4389.94|0.04|0.06|N|O|1997-02-05|1997-02-02|1997-03-03|NONE|RAIL|carefully ironic requests sl|4214|0|0|4214|4214|47|
1444|170|5|1|42.00|4494.71|0.01|0.02|R|F|1994-12-22|1995-03-03|1994-12-31|NONE|SHIP|ly bold packages boost regular ideas. spe|0|4450|0|4450|4450|42|
1444|57|2|2|34.00|3253.97|0.04|0.08|A|F|1995-02-22|1995-02-15|1995-03-19|TAKE BACK RETURN|AIR|y. doggedly pend|0|0|0|3124|3124|34|
1444|155|3|3|34.00|3587.51|0.02|0.07|R|F|1994-12-17|1995-01-12|1995-01-03|COLLECT COD|AIR|ular accounts |0|3516|0|3516|3516|34|
1444|119|6|4|6.00|611.47|0.06|0.03|A|F|1995-01-07|1995-03-05|1995-01-17|COLLECT COD|RAIL|al accounts. br|0|0|0|575|575|6|
1444|20|1|5|35.00|3220.07|0.02|0.05|A|F|1995-02-25|1995-03-05|1995-03-24|DELIVER IN PERSON|SHIP|aggle furiou|0|0|0|3156|3156|35|
1444|33|4|6|42.00|3918.73|0.00|0.02|A|F|1994-12-16|1995-02-18|1994-12-22|DELIVER IN PERSON|RAIL|ss requests. ironic ideas wake above|0|0|0|3919|3919|42|
1444|82|3|7|12.00|1178.50|0.00|0.03|R|F|1994-12-23|1995-01-15|1995-01-13|COLLECT COD|TRUCK|ly among the bol|0|1179|0|1179|1179|12|
1445|100|1|1|24.00|2400.24|0.01|0.00|A|F|1995-02-21|1995-02-22|1995-03-18|DELIVER IN PERSON|SHIP|al accounts use furiously a|0|0|0|2376|2376|24|
1445|67|8|2|48.00|4641.89|0.10|0.02|A|F|1995-02-28|1995-03-16|1995-03-12|COLLECT COD|MAIL|. final ideas are carefully dar|0|0|0|4178|4178|48|
1445|192|4|3|7.00|764.53|0.10|0.04|A|F|1995-04-25|1995-02-25|1995-05-10|NONE|SHIP|structions: slyly regular re|688|0|0|688|688|7|
1445|28|1|4|17.00|1577.63|0.04|0.07|A|F|1995-04-02|1995-04-04|1995-05-01|COLLECT COD|FOB|ges. furiously regular pint|1515|0|0|1515|1515|17|
1445|135|1|5|24.00|2484.31|0.10|0.06|R|F|1995-04-23|1995-02-16|1995-05-18|NONE|REG AIR|rate after the carefully reg|2236|2236|0|2236|2236|24|
1445|168|9|6|39.00|4165.82|0.03|0.02|A|F|1995-02-05|1995-02-20|1995-02-06|NONE|MAIL|ully unusual reques|0|0|0|4041|4041|39|
1446|72|3|1|31.00|3013.42|0.10|0.02|N|O|1998-05-01|1998-05-17|1998-05-30|NONE|REG AIR|. slyly reg|2712|0|0|2712|2712|31|
1447|167|4|1|19.00|2027.60|0.06|0.04|A|F|1993-01-31|1992-12-07|1993-02-04|COLLECT COD|MAIL|. quickly ironic |0|0|0|1906|1906|19|
1447|32|3|2|6.00|559.22|0.01|0.05|A|F|1992-10-24|1992-12-10|1992-11-05|DELIVER IN PERSON|AIR|as! regular packages poach above the|0|0|0|554|554|6|
1447|39|5|3|9.00|845.13|0.04|0.00|R|F|1992-11-15|1993-01-07|1992-11-29|DELIVER IN PERSON|MAIL|counts wake s|0|811|0|811|811|9|
1447|22|5|4|8.00|737.62|0.09|0.08|R|F|1992-11-20|1993-01-12|1992-12-14|COLLECT COD|FOB|ost carefully |0|671|0|671|671|8|
1447|130|1|5|23.00|2369.30|0.02|0.07|A|F|1992-12-07|1992-12-25|1993-01-06|TAKE BACK RETURN|AIR| dazzle quickly deposits. f|0|0|0|2322|2322|23|
1447|200|3|6|41.00|4510.82|0.08|0.02|R|F|1993-01-06|1993-01-05|1993-01-13|TAKE BACK RETURN|MAIL|rts boost s|0|4150|0|4150|4150|41|
1472|8|5|1|36.00|3268.80|0.04|0.05|N|O|1996-11-06|1996-11-13|1996-11-12|COLLECT COD|SHIP|riously silent deposits to the pending d|3138|0|0|3138|3138|36|
1472|133|4|2|26.00|2686.14|0.03|0.05|N|O|1996-11-08|1996-11-13|1996-12-02|DELIVER IN PERSON|FOB|ic packages w|2606|0|0|2606|2606|26|
1472|1|8|3|6.00|540.60|0.08|0.01|N|O|1996-10-24|1996-11-19|1996-11-23|COLLECT COD|FOB|onic theodolites hinder slyly slyly r|497|0|0|497|497|6|
1473|54|9|1|50.00|4770.25|0.04|0.03|N|O|1997-05-05|1997-05-20|1997-05-09|NONE|TRUCK|requests wake express deposits. special, ir|4579|0|0|4579|4579|50|
1473|68|3|2|32.00|3097.79|0.00|0.08|N|O|1997-04-18|1997-05-12|1997-05-10|DELIVER IN PERSON|REG AIR|out the packages lose furiously ab|3098|0|0|3098|3098|32|
1474|15|5|1|5.00|457.51|0.05|0.04|A|F|1995-04-22|1995-02-20|1995-05-06|COLLECT COD|SHIP|ully final a|435|0|0|435|435|5|
1474|123|8|2|30.00|3069.36|0.04|0.02|A|F|1995-03-23|1995-02-11|1995-04-17|DELIVER IN PERSON|TRUCK|usly. evenly express |2947|0|0|2947|2947|30|
1474|92|5|3|18.00|1785.76|0.06|0.02|A|F|1995-01-23|1995-03-28|1995-02-03|NONE|RAIL|after the special|0|0|0|1679|1679|18|
1475|168|3|1|15.00|1602.24|0.08|0.06|N|O|1998-02-12|1997-12-17|1998-03-02|TAKE BACK RETURN|SHIP|xpress requests haggle after the final, fi|1474|0|0|1474|1474|15|
1475|118|9|2|18.00|1832.60|0.07|0.00|N|O|1998-03-08|1998-01-18|1998-03-10|TAKE BACK RETURN|AIR|al deposits use. ironic packages along the |1704|0|0|1704|1704|18|
1475|144|1|3|30.00|3132.42|0.03|0.02|N|O|1998-03-11|1997-12-30|1998-03-15|COLLECT COD|REG AIR| regular theodolites mold across th|3038|0|0|3038|3038|30|
1475|187|8|4|50.00|5435.90|0.03|0.05|N|O|1997-12-14|1997-12-13|1997-12-21|COLLECT COD|AIR|. slyly bold re|5273|0|0|5273|5273|50|
1475|32|3|5|33.00|3075.70|0.01|0.06|N|O|1998-01-02|1998-01-27|1998-01-11|NONE|FOB|quickly fluffy|3045|0|0|3045|3045|33|
1475|50|7|6|12.00|1140.06|0.04|0.04|N|O|1998-01-09|1997-12-30|1998-01-23|NONE|TRUCK|arefully-- excuses sublate|1094|0|0|1094|1094|12|
1475|112|3|7|23.00|2327.85|0.02|0.00|N|O|1998-02-13|1998-02-05|1998-03-08|NONE|TRUCK|hely regular hocke|2281|0|0|2281|2281|23|
1476|31|7|1|20.00|1862.06|0.02|0.03|N|O|1996-08-11|1996-09-18|1996-08-26|TAKE BACK RETURN|AIR|. bold deposits are carefully amo|1825|0|0|1825|1825|20|
1477|72|1|1|31.00|3013.42|0.00|0.06|N|O|1997-12-16|1997-09-30|1997-12-17|COLLECT COD|RAIL| requests. fluffily final |3013|0|0|3013|3013|31|
1477|110|7|2|8.00|808.09|0.09|0.05|N|O|1997-10-25|1997-10-18|1997-11-16|COLLECT COD|MAIL|ironic realms wake unusual, even ac|735|0|0|735|735|8|
1477|125|6|3|42.00|4305.50|0.06|0.00|N|O|1997-11-02|1997-11-02|1997-11-20|DELIVER IN PERSON|SHIP|lithely after the ir|4047|0|0|4047|4047|42|
1477|107|8|4|32.00|3222.72|0.05|0.08|N|O|1997-09-12|1997-10-26|1997-10-12|TAKE BACK RETURN|AIR|; quickly regula|3062|0|0|3062|3062|32|
1477|115|6|5|41.00|4161.95|0.04|0.06|N|O|1997-12-16|1997-10-31|1998-01-12|DELIVER IN PERSON|REG AIR|y. final pearls kindle. accounts |3995|0|0|3995|3995|41|
1477|69|6|6|49.00|4748.39|0.06|0.00|N|O|1997-11-18|1997-11-06|1997-11-27|COLLECT COD|FOB|ise according to the sly, bold p|4463|0|0|4463|4463|49|
1477|120|4|7|33.00|3366.40|0.06|0.00|N|O|1997-11-12|1997-11-06|1997-11-24|DELIVER IN PERSON|TRUCK|yly regular p|3164|0|0|3164|3164|33|
1478|34|5|1|21.00|1961.46|0.00|0.06|N|O|1997-09-20|1997-10-25|1997-10-06|TAKE BACK RETURN|MAIL| fluffily pending acc|1961|0|0|1961|1961|21|
1479|149|6|1|33.00|3462.16|0.10|0.01|N|O|1996-03-12|1996-02-28|1996-03-31|DELIVER IN PERSON|FOB| carefully special courts affix. fluff|3116|0|0|3116|3116|33|
1504|82|3|1|42.00|4124.74|0.02|0.03|R|F|1992-10-18|1992-10-14|1992-11-10|TAKE BACK RETURN|FOB|ep. carefully ironic excuses haggle quickl|0|4042|0|4042|4042|42|
1504|103|10|2|22.00|2206.82|0.04|0.03|A|F|1992-09-09|1992-10-29|1992-09-10|NONE|REG AIR| accounts sleep. furiou|0|0|0|2119|2119|22|
1504|178|8|3|9.00|970.35|0.07|0.02|R|F|1992-11-02|1992-10-12|1992-11-15|TAKE BACK RETURN|RAIL|y slyly regular courts.|0|902|0|902|902|9|
1504|115|2|4|10.00|1015.11|0.04|0.07|A|F|1992-09-22|1992-10-22|1992-10-13|TAKE BACK RETURN|TRUCK|final theodolites. furiously e|0|0|0|975|975|10|
1504|20|10|5|7.00|644.01|0.02|0.00|R|F|1992-11-20|1992-11-23|1992-12-13|COLLECT COD|MAIL|y final packa|0|631|0|631|631|7|
1505|120|7|1|4.00|408.05|0.09|0.00|A|F|1992-12-14|1992-11-11|1993-01-02|COLLECT COD|SHIP|side of the s|0|0|0|371|371|4|
1505|123|8|2|50.00|5115.60|0.00|0.02|R|F|1992-11-22|1992-09-24|1992-11-26|TAKE BACK RETURN|FOB|lyly special platelets. requests ar|0|5116|0|5116|5116|50|
1506|133|4|1|46.00|4752.40|0.04|0.05|R|F|1993-01-18|1992-11-11|1993-02-09|COLLECT COD|REG AIR|sits whithout the blithely ironic packages|0|4562|0|4562|4562|46|
1506|114|4|2|30.00|3042.33|0.07|0.02|A|F|1992-11-22|1992-10-25|1992-12-04|DELIVER IN PERSON|FOB|deposits cajole |0|0|0|2829|2829|30|
1506|191|3|3|28.00|3055.33|0.10|0.06|A|F|1992-09-22|1992-11-19|1992-10-09|TAKE BACK RETURN|AIR| unwind carefully: theodolit|0|0|0|2750|2750|28|
1506|28|7|4|37.00|3433.67|0.00|0.03|R|F|1992-11-04|1992-12-01|1992-11-23|TAKE BACK RETURN|TRUCK|carefully bold dolphins. accounts su|0|3434|0|3434|3434|37|
1506|195|8|5|15.00|1642.79|0.05|0.00|R|F|1992-09-24|1992-11-11|1992-10-05|NONE|REG AIR| carefully fluffy packages-- caref|0|1561|0|1561|1561|15|
1506|50|3|6|38.00|3610.19|0.05|0.02|R|F|1992-12-02|1992-12-19|1992-12-29|NONE|REG AIR|xpress, regular excuse|0|3430|0|3430|3430|38|
1506|169|6|7|4.00|427.66|0.07|0.00|R|F|1993-01-03|1992-12-06|1993-01-05|COLLECT COD|REG AIR|posits. furiou|0|398|0|398|398|4|
1507|68|5|1|25.00|2420.15|0.01|0.08|R|F|1994-01-07|1994-01-06|1994-01-11|NONE|RAIL|xes. slyly busy de|0|2396|0|2396|2396|25|
1507|40|6|2|33.00|3102.13|0.04|0.02|A|F|1993-10-29|1993-12-23|1993-11-14|DELIVER IN PERSON|REG AIR| asymptotes nag furiously above t|0|0|0|2978|2978|33|
1507|86|7|3|39.00|3845.71|0.03|0.07|R|F|1993-11-04|1993-12-16|1993-12-03|TAKE BACK RETURN|REG AIR|ly even instructions.|0|3730|0|3730|3730|39|
1508|51|3|1|16.00|1521.68|0.02|0.06|N|O|1998-06-21|1998-05-30|1998-07-11|COLLECT COD|MAIL|riously across the ironic, unusua|1491|0|0|1491|1491|16|
1508|25|4|2|20.00|1850.04|0.06|0.01|N|O|1998-04-17|1998-06-11|1998-05-17|DELIVER IN PERSON|MAIL|nic platelets. carefully final fra|1739|0|0|1739|1739|20|
1508|93|7|3|43.00|4270.29|0.01|0.02|N|O|1998-06-01|1998-06-24|1998-06-03|TAKE BACK RETURN|TRUCK|ndencies h|4228|0|0|4228|4228|43|
1508|148|7|4|1.00|104.81|0.02|0.02|N|O|1998-07-13|1998-06-03|1998-07-17|TAKE BACK RETURN|AIR|s the blithely bold instruction|103|0|0|103|103|1|
1508|135|6|5|29.00|3001.88|0.02|0.00|N|O|1998-08-03|1998-07-08|1998-08-22|COLLECT COD|RAIL|r instructions. carefully|2942|0|0|2942|2942|29|
1508|3|10|6|5.00|451.50|0.06|0.08|N|O|1998-05-22|1998-07-06|1998-06-04|COLLECT COD|REG AIR|cording to the furiously ironic depe|424|0|0|424|424|5|
1508|117|8|7|38.00|3865.02|0.03|0.06|N|O|1998-04-30|1998-06-23|1998-05-18|DELIVER IN PERSON|RAIL|tes wake furiously regular w|3749|0|0|3749|3749|38|
1509|28|7|1|14.00|1299.23|0.04|0.01|A|F|1993-10-04|1993-09-25|1993-10-21|NONE|TRUCK|nal realms|0|0|0|1247|1247|14|
1509|11|2|2|46.00|4190.65|0.08|0.02|A|F|1993-10-15|1993-10-04|1993-11-01|TAKE BACK RETURN|FOB|uriously regula|0|0|0|3855|3855|46|
1509|107|8|3|17.00|1712.07|0.06|0.05|A|F|1993-07-25|1993-08-28|1993-08-19|DELIVER IN PERSON|AIR| furiously. blithely regular ideas haggle c|0|0|0|1609|1609|17|
1509|20|4|4|11.00|1012.02|0.03|0.08|R|F|1993-11-04|1993-10-03|1993-11-14|TAKE BACK RETURN|FOB|ily ironic packages nod carefully.|0|982|0|982|982|11|
1509|90|1|5|37.00|3663.33|0.01|0.08|A|F|1993-08-31|1993-09-10|1993-09-24|NONE|FOB|he slyly even deposits wake a|0|0|0|3627|3627|37|
1509|187|8|6|31.00|3370.26|0.04|0.03|A|F|1993-07-14|1993-08-21|1993-08-06|COLLECT COD|SHIP|ic deposits cajole carefully. quickly bold |0|0|0|3235|3235|31|
1509|157|2|7|27.00|2854.31|0.01|0.01|A|F|1993-09-29|1993-09-08|1993-10-04|TAKE BACK RETURN|FOB|lithely after the |0|0|0|2826|2826|27|
1510|98|2|1|11.00|1097.90|0.09|0.04|N|O|1996-09-23|1996-12-03|1996-10-01|DELIVER IN PERSON|RAIL|e of the unusual accounts. stealthy deposit|999|0|0|999|999|11|
1510|84|5|2|24.00|2361.79|0.05|0.04|N|O|1996-10-07|1996-10-22|1996-11-03|DELIVER IN PERSON|REG AIR|yly brave theod|2244|0|0|2244|2244|24|
1510|190|1|3|36.00|3924.68|0.07|0.02|N|O|1996-10-02|1996-11-23|1996-10-05|NONE|SHIP|old deposits along the carefully|3650|0|0|3650|3650|36|
1510|182|3|4|8.00|865.74|0.01|0.08|N|O|1996-10-26|1996-11-07|1996-10-30|TAKE BACK RETURN|RAIL|blithely express|857|0|0|857|857|8|
1510|59|10|5|27.00|2589.44|0.08|0.06|N|O|1996-10-20|1996-12-05|1996-11-02|NONE|MAIL|he blithely regular req|2382|0|0|2382|2382|27|
1510|14|5|6|3.00|274.20|0.05|0.02|N|O|1996-10-31|1996-12-03|1996-11-13|COLLECT COD|RAIL|along the slyly regular pin|260|0|0|260|260|3|
1510|22|1|7|50.00|4610.10|0.04|0.05|N|O|1996-11-01|1996-10-17|1996-11-28|NONE|MAIL|even packages. carefully regular fo|4426|0|0|4426|4426|50|
1511|98|2|1|29.00|2894.46|0.01|0.04|N|O|1997-03-17|1997-02-11|1997-03-27|DELIVER IN PERSON|AIR|s cajole furiously against |2866|0|0|2866|2866|29|
1511|62|9|2|32.00|3078.59|0.04|0.01|N|O|1997-01-06|1997-03-21|1997-01-26|TAKE BACK RETURN|REG AIR| deposits. carefully ironi|2955|0|0|2955|2955|32|
1536|194|5|1|5.00|547.10|0.08|0.03|N|O|1997-02-08|1997-03-11|1997-03-02|COLLECT COD|MAIL|requests sleep pe|503|0|0|503|503|5|
1537|18|2|1|17.00|1560.62|0.01|0.03|A|F|1992-04-12|1992-04-19|1992-04-13|NONE|TRUCK|he regular pack|0|0|0|1545|1545|17|
1537|179|8|2|50.00|5395.85|0.08|0.00|R|F|1992-05-30|1992-05-14|1992-06-23|TAKE BACK RETURN|MAIL|special packages haggle slyly at the silent|0|4964|0|4964|4964|50|
1537|13|4|3|44.00|4017.24|0.05|0.04|R|F|1992-04-01|1992-03-31|1992-04-21|NONE|TRUCK|lar courts.|0|3816|0|3816|3816|44|
1537|140|6|4|3.00|312.04|0.08|0.07|R|F|1992-03-20|1992-04-14|1992-03-21|TAKE BACK RETURN|SHIP|s, final ideas detect sl|0|287|0|287|287|3|
1538|102|5|1|32.00|3206.72|0.05|0.05|N|O|1995-07-08|1995-07-29|1995-08-01|TAKE BACK RETURN|RAIL|uses maintain blithely. fluffily|3046|0|0|3046|3046|32|
1538|192|3|2|27.00|2948.91|0.05|0.01|N|O|1995-09-19|1995-08-03|1995-09-24|DELIVER IN PERSON|TRUCK|ngly even packag|2801|0|0|2801|2801|27|
1538|130|3|3|36.00|3708.47|0.08|0.04|N|O|1995-07-11|1995-09-10|1995-07-26|DELIVER IN PERSON|MAIL|al deposits mo|3412|0|0|3412|3412|36|
1538|104|1|4|28.00|2811.48|0.10|0.04|N|O|1995-09-19|1995-08-27|1995-10-10|COLLECT COD|RAIL|bout the fluffily unusual|2530|0|0|2530|2530|28|
1538|178|7|5|13.00|1401.62|0.01|0.05|N|O|1995-06-26|1995-07-30|1995-07-25|NONE|SHIP|ly. packages sleep f|1388|0|0|1388|1388|13|
1538|128|3|6|42.00|4318.10|0.08|0.08|N|O|1995-10-10|1995-09-12|1995-11-08|DELIVER IN PERSON|TRUCK|equests cajole blithely |3973|0|0|3973|3973|42|
1539|196|9|1|21.00|2302.00|0.08|0.02|R|F|1995-04-19|1995-05-10|1995-04-27|COLLECT COD|TRUCK|ounts haggle. busy|2118|2118|0|2118|2118|21|
1539|86|7|2|11.00|1084.69|0.01|0.08|A|F|1995-05-27|1995-04-13|1995-06-10|TAKE BACK RETURN|TRUCK|ly express requests. furiously |1074|0|0|1074|1074|11|
1539|68|5|3|7.00|677.64|0.09|0.04|R|F|1995-05-14|1995-04-16|1995-05-30|DELIVER IN PERSON|AIR|. fluffily reg|617|617|0|617|617|7|
1540|173|1|1|38.00|4078.05|0.03|0.01|R|F|1992-09-30|1992-10-27|1992-10-12|TAKE BACK RETURN|SHIP| final grouches bo|0|3956|0|3956|3956|38|
1540|60|2|2|35.00|3360.21|0.02|0.07|R|F|1992-10-31|1992-09-04|1992-11-05|TAKE BACK RETURN|SHIP|e blithely a|0|3293|0|3293|3293|35|
1540|8|3|3|25.00|2270.00|0.08|0.04|R|F|1992-11-15|1992-10-24|1992-12-14|DELIVER IN PERSON|SHIP|ironic deposits amo|0|2088|0|2088|2088|25|
1540|25|8|4|6.00|555.01|0.09|0.03|R|F|1992-08-28|1992-09-17|1992-09-14|COLLECT COD|MAIL|ing to the slyly express asymptote|0|505|0|505|505|6|
1540|87|8|5|27.00|2665.12|0.10|0.08|R|F|1992-12-02|1992-10-18|1992-12-31|NONE|SHIP|carefully final packages; b|0|2399|0|2399|2399|27|
1541|64|3|1|44.00|4241.86|0.10|0.05|N|O|1995-08-24|1995-07-13|1995-08-26|TAKE BACK RETURN|MAIL|o beans boost fluffily abou|3818|0|0|3818|3818|44|
1541|26|7|2|8.00|740.82|0.10|0.08|N|F|1995-06-05|1995-08-07|1995-06-21|TAKE BACK RETURN|TRUCK|y pending packages. blithely fi|667|0|0|667|667|8|
1542|58|9|1|37.00|3544.79|0.07|0.06|A|F|1993-12-15|1993-10-17|1994-01-07|TAKE BACK RETURN|REG AIR|e blithely unusual accounts. quic|0|0|0|3297|3297|37|
1542|3|6|2|12.00|1083.60|0.09|0.06|R|F|1993-10-29|1993-11-02|1993-11-09|TAKE BACK RETURN|RAIL|carefully |0|986|0|986|986|12|
1542|6|7|3|18.00|1630.80|0.05|0.05|R|F|1993-10-17|1993-11-15|1993-10-26|TAKE BACK RETURN|FOB|pending instr|0|1549|0|1549|1549|18|
1542|143|10|4|21.00|2190.59|0.01|0.05|R|F|1993-10-13|1993-12-13|1993-11-12|NONE|RAIL|y pending foxes nag blithely |0|2169|0|2169|2169|21|
1542|155|7|5|46.00|4853.69|0.00|0.00|R|F|1993-09-28|1993-11-03|1993-10-15|COLLECT COD|FOB|ial instructions. ironically|0|4854|0|4854|4854|46|
1543|71|10|1|34.00|3301.64|0.02|0.08|N|O|1997-05-25|1997-03-30|1997-06-04|NONE|AIR|ic requests are ac|3236|0|0|3236|3236|34|
1543|115|9|2|6.00|609.07|0.09|0.01|N|O|1997-04-16|1997-05-20|1997-05-16|DELIVER IN PERSON|MAIL| among the carefully bold or|554|0|0|554|554|6|
1543|67|8|3|42.00|4061.65|0.06|0.01|N|O|1997-05-26|1997-03-30|1997-06-12|DELIVER IN PERSON|FOB|its sleep until the fur|3818|0|0|3818|3818|42|
1543|189|10|4|42.00|4574.56|0.05|0.06|N|O|1997-04-11|1997-04-11|1997-04-23|TAKE BACK RETURN|MAIL|xpress instructions. regular acc|4346|0|0|4346|4346|42|
1543|40|1|5|9.00|846.04|0.08|0.06|N|O|1997-03-14|1997-05-19|1997-03-26|DELIVER IN PERSON|FOB|ravely special requests |778|0|0|778|778|9|
1543|49|8|6|3.00|284.71|0.10|0.04|N|O|1997-03-29|1997-05-10|1997-04-22|COLLECT COD|MAIL|sleep along the furiou|256|0|0|256|256|3|
1543|68|7|7|3.00|290.42|0.00|0.02|N|O|1997-03-22|1997-04-06|1997-03-30|NONE|AIR|quickly. final accounts haggle slyl|290|0|0|290|290|3|
1568|90|1|1|36.00|3564.32|0.02|0.03|N|O|1997-05-31|1997-04-22|1997-06-21|TAKE BACK RETURN|RAIL|platelets-- furiously sly excu|3493|0|0|3493|3493|36|
1568|9|2|2|46.00|4181.40|0.04|0.00|N|O|1997-04-06|1997-04-08|1997-04-23|TAKE BACK RETURN|MAIL|g the blithely even acco|4014|0|0|4014|4014|46|
1569|75|3|1|5.00|487.54|0.07|0.00|N|O|1998-04-16|1998-06-21|1998-04-18|COLLECT COD|REG AIR| packages. ironic, even excuses a|453|0|0|453|453|5|
1569|39|10|2|16.00|1502.45|0.01|0.08|N|O|1998-04-26|1998-06-16|1998-05-26|COLLECT COD|MAIL|deposits. blithely final asymptotes ac|1487|0|0|1487|1487|16|
1569|49|10|3|43.00|4080.87|0.10|0.03|N|O|1998-06-05|1998-05-31|1998-06-28|DELIVER IN PERSON|FOB| instructions.|3673|0|0|3673|3673|43|
1569|70|1|4|30.00|2910.21|0.02|0.03|N|O|1998-07-19|1998-06-04|1998-08-10|NONE|SHIP|packages. excuses lose evenly carefully reg|2852|0|0|2852|2852|30|
1570|183|4|1|25.00|2707.95|0.00|0.06|N|O|1998-05-03|1998-06-02|1998-06-02|DELIVER IN PERSON|REG AIR|its. slyly regular sentiments|2708|0|0|2708|2708|25|
1570|86|7|2|7.00|690.26|0.05|0.05|N|O|1998-07-10|1998-06-01|1998-07-23|TAKE BACK RETURN|MAIL|requests boost quickly re|656|0|0|656|656|7|
1571|52|3|1|47.00|4474.64|0.00|0.05|R|F|1992-12-07|1993-02-24|1993-01-01|TAKE BACK RETURN|REG AIR|ng to the fluffily unusual |0|4475|0|4475|4475|47|
1571|183|4|2|6.00|649.91|0.03|0.00|A|F|1993-01-08|1993-02-13|1993-02-07|COLLECT COD|SHIP| special, ironic depo|0|0|0|630|630|6|
1571|59|7|3|18.00|1726.29|0.05|0.08|A|F|1993-01-09|1993-01-12|1993-01-31|COLLECT COD|AIR| pending grouches |0|0|0|1640|1640|18|
1571|101|4|4|48.00|4805.28|0.05|0.05|A|F|1992-12-28|1993-01-04|1993-01-04|DELIVER IN PERSON|RAIL|slyly pending p|0|0|0|4565|4565|48|
1571|42|5|5|10.00|942.04|0.03|0.06|R|F|1992-12-12|1993-02-13|1992-12-29|DELIVER IN PERSON|AIR|lets. carefully regular ideas wake|0|914|0|914|914|10|
1571|34|10|6|24.00|2241.67|0.05|0.07|A|F|1993-03-22|1993-01-31|1993-04-09|NONE|TRUCK|warthogs wake carefully acro|0|0|0|2130|2130|24|
1572|24|5|1|41.00|3788.48|0.02|0.00|N|O|1996-05-16|1996-04-09|1996-05-28|TAKE BACK RETURN|REG AIR|. pinto beans alongside|3713|0|0|3713|3713|41|
1572|93|7|2|10.00|993.09|0.04|0.06|N|O|1996-05-17|1996-03-26|1996-05-19|NONE|AIR| accounts affix slyly. |953|0|0|953|953|10|
1573|186|7|1|5.00|543.09|0.05|0.01|A|F|1993-04-24|1993-03-13|1993-05-17|TAKE BACK RETURN|MAIL|ymptotes could u|0|0|0|516|516|5|
1573|31|2|2|17.00|1582.75|0.00|0.06|R|F|1993-02-24|1993-02-16|1993-03-08|TAKE BACK RETURN|TRUCK|carefully regular deposits. |0|1583|0|1583|1583|17|
1573|83|4|3|16.00|1572.93|0.04|0.03|A|F|1993-03-15|1993-03-16|1993-03-31|COLLECT COD|AIR|ely. furiously final requests wake slyl|0|0|0|1510|1510|16|
1573|194|7|4|11.00|1203.61|0.09|0.01|R|F|1993-03-23|1993-03-24|1993-04-12|TAKE BACK RETURN|RAIL|nently pending|0|1095|0|1095|1095|11|
1573|137|8|5|7.00|725.99|0.00|0.01|R|F|1993-01-30|1993-03-14|1993-02-27|DELIVER IN PERSON|SHIP|eodolites sleep slyly. slyly f|0|726|0|726|726|7|
1573|154|6|6|30.00|3162.45|0.03|0.01|A|F|1992-12-29|1993-03-06|1993-01-02|DELIVER IN PERSON|TRUCK|. blithely even theodolites boos|0|0|0|3068|3068|30|
1574|48|7|1|41.00|3886.96|0.06|0.02|N|O|1997-03-08|1997-02-09|1997-04-01|COLLECT COD|AIR|s. slyly regular depen|3654|0|0|3654|3654|41|
1574|191|5|2|50.00|5455.95|0.00|0.05|N|O|1996-12-14|1997-02-14|1996-12-16|TAKE BACK RETURN|FOB|le regular, regular foxes. blithely e|5456|0|0|5456|5456|50|
1574|55|3|3|25.00|2387.63|0.06|0.02|N|O|1997-01-16|1997-02-14|1997-02-12|DELIVER IN PERSON|TRUCK|ly silent accounts.|2244|0|0|2244|2244|25|
1574|191|4|4|6.00|654.71|0.03|0.05|N|O|1997-02-24|1997-02-03|1997-03-01|NONE|AIR|e silent, final packages. speci|635|0|0|635|635|6|
